"id";"beginlifespanversion";"endlifespanversion";"creationdate";"alternatieveid";"rioollinktypeid";"startkoppelpuntid";"endkoppelpuntid";"diameter";"pressure";"label";"namespaceid";"omschrijving";"sewerwatertypeid";"straatid";"user_id";"st_astext"
"634433";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080004";"1";"398797";"125106";"1000";"1";"(null)";"2";"(null)";"0";"9295";"(null)";"LINESTRING(138057.511879855 196353.996278113,138048.219651338 196368.047985069,138040.287233865 196380.286424255,138038.247517297 196392.29827486,138035.527755423 196406.349981816,138030.541828186 196416.321976072,138025.102444223 196429.0137322,138001.305331588 196472.301935749,137992.922812187 196473.178795813)"
"634434";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080005";"1";"125607";"125606";"1000";"1";"(null)";"2";"(null)";"0";"9181";"(null)";"LINESTRING(139143.588404295 197230.663718978,139145.522025409 197217.38585186,139147.326766404 197204.107844957,139151.065268296 197183.48199396,139159.83121304 197129.854725449)"
"634435";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080006";"1";"125606";"125605";"1000";"1";"(null)";"2";"(null)";"0";"9181";"(null)";"LINESTRING(139159.83121304 197129.854725449,139165.374455928 197097.884628445,139171.433359069 197065.785651324,139175.429621195 197050.831923328)"
"634436";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080007";"1";"398786";"125605";"1000";"1";"(null)";"2";"(null)";"0";"9181";"(null)";"LINESTRING(139199.664954189 196974.258402573,139193.863951068 196986.633969085,139188.191828064 197000.427496457,139183.937665919 197013.318583438,139175.429621195 197050.831923328)"
"634437";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080008";"1";"125600";"125631";"1000";"1";"(null)";"2";"(null)";"0";"9365";"(null)";"LINESTRING(139439.960395693 196978.122150236,139477.469542085 197009.580221352,139524.780147218 197051.08982337)"
"634438";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080009";"1";"125631";"125651";"1000";"1";"(null)";"2";"(null)";"0";"9365";"(null)";"LINESTRING(139524.780147218 197051.08982337,139577.247215102 197095.306466991,139625.331240723 197137.460609383,139663.102340847 197170.719787131)"
"634439";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080010";"1";"125664";"136514";"1000";"1";"(null)";"2";"(null)";"0";"9365";"(null)";"LINESTRING(139870.65049069 197455.102153447,139877.611414867 197469.279245944,139879.54503598 197473.404388186,139884.443738493 197483.201653433,139889.471181342 197492.354378306,139896.432524869 197501.507103185,139905.06958949 197512.722469072,139921.956938597 197534.508520697,139932.527764114 197548.30204807,139954.442695853 197571.377180435,139978.420268605 197597.546274321,139998.272699114 197618.816665691,140017.867229604 197639.70041671,140029.598255745 197655.169804961)"
"634441";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080012";"1";"136515";"457326";"1000";"1";"(null)";"2";"(null)";"0";"9365";"(null)";"LINESTRING(140037.590779996 197663.29120933,140050.99752723 197682.756859706,140068.142776355 197702.867190235,140078.326821736 197716.273937473,140088.252967099 197732.001225742,140096.890171503 197746.052513348,140104.624795735 197758.428079861,140106.687436748 197761.521901597,140124.477226243 197794.523319112,140141.106815114 197828.813817365,140153.869021978 197853.435930491,140165.857808353 197876.382182739,140183.260957495 197907.83661949,140198.343565607 197937.873095383,140199.115308696 197939.598159951)"
"634442";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080013";"1";"136571";"398927";"1000";"1";"(null)";"2";"(null)";"0";"9365";"(null)";"LINESTRING(140462.87028635 198432.893938725,140445.982937246 198369.727165202,140434.123030989 198343.815971335,140417.622322235 198317.260097315,140327.640516635 198194.152047782,140323.395999532 198196.789756913)"
"634443";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080014";"1";"125593";"388147";"1000";"1";"(null)";"2";"(null)";"0";"9365";"(null)";"LINESTRING(139271.98445262 196490.324045027,139208.173138728 196488.132523892,139194.637371591 196487.745743754,139169.241837978 196488.003643771,139156.114098025 196490.402044048)"
"634444";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080015";"1";"398818";"125651";"1000";"1";"(null)";"2";"(null)";"0";"9365";"(null)";"LINESTRING(139868.493635795 197450.587854754,139858.016744595 197428.672084314,139848.090599232 197407.788333296,139835.586152604 197383.166220171,139823.597366229 197359.833187787,139806.967777358 197330.8280324,139780.927563594 197281.841706168,139774.610900221 197270.110680026,139768.681016984 197260.442294898,139726.156728666 197223.814900974,139683.375379028 197186.250819776,139663.102340847 197170.719787131)"
"634445";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080016";"1";"398815";"136517";"1000";"1";"(null)";"2";"(null)";"0";"9365";"(null)";"LINESTRING(140058.769193998 197894.015415034,140048.376452289 197870.031831603)"
"634456";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080027";"1";"136582";"136595";"1000";"1";"(null)";"2";"(null)";"0";"9207";"(null)";"LINESTRING(140586.625532153 198070.26540581,140583.273810397 198086.637094665,140583.531710415 198089.602176067,140610.989885039 198107.649725801,140614.599367029 198112.806188554,140614.857127264 198117.060350697,140609.571784394 198153.929010432)"
"634457";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080028";"1";"136595";"136584";"1000";"1";"(null)";"2";"(null)";"0";"9207";"(null)";"LINESTRING(140609.571784394 198153.929010432,140552.460419431 198153.412092124)"
"634458";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080029";"1";"398929";"136595";"1000";"1";"(null)";"2";"(null)";"0";"9207";"(null)";"LINESTRING(140893.564155534 198330.666984367,140877.965887168 198320.482938984,140810.673971407 198276.652935714,140806.548829164 198273.945754332,140764.799359166 198241.289601339,140706.590835809 198192.07696609,140670.289136765 198172.105580069,140649.276645414 198160.76133406,140634.451797536 198156.5073117,140626.845913638 198154.96033094,140609.571784394 198153.929010432)"
"634461";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080032";"1";"398796";"125370";"1000";"1";"(null)";"2";"(null)";"0";"9359";"(null)";"LINESTRING(138077.267161024 196538.665131886,138157.414099708 196473.178795823,138198.923701727 196439.532837942)"
"634480";"2/6/2014 12:50:41 AM";"(null)";"2/6/2014 12:50:41 AM";"20080051";"1";"125602";"125603";"1000";"1";"(null)";"2";"(null)";"2";"9200";"(null)";"LINESTRING(139787.888907156 196797.649448599,139824.75756689 196837.35416984,139852.344761415 196867.777425868)"
"634488";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080059";"1";"125625";"125631";"1000";"1";"(null)";"2";"(null)";"0";"9208";"(null)";"LINESTRING(139434.155199068 197088.216383119,139452.460648819 197084.091101093,139478.887642722 197077.38779737,139499.53432142 197071.268507886,139524.780147218 197051.08982337)"
"634493";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080064";"1";"125361";"125372";"1000";"1";"(null)";"2";"(null)";"0";"9188";"(null)";"LINESTRING(138064.210430923 196791.462084573,138076.586556569 196776.636817345,138115.517857322 196733.580374355,138152.515536962 196692.328672362,138173.399148197 196669.640180349)"
"634522";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080093";"1";"125673";"125667";"1000";"1";"(null)";"2";"(null)";"0";"9301";"(null)";"LINESTRING(139937.80555868 197661.560413647,139925.695440478 197669.350112461,139809.340737063 197747.316293309,139803.740462628 197755.202162974)"
"634523";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080094";"1";"125667";"125660";"1000";"1";"(null)";"2";"(null)";"0";"9301";"(null)";"LINESTRING(139803.740462628 197755.202162974,139770.967171312 197739.32181209,139745.384747552 197728.129370646,139717.245269571 197729.680684683)"
"634531";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080102";"2";"125347";"388152";"1000";"1";"(null)";"1";"(null)";"2";"9298";"(null)";"LINESTRING(138827.88369647 195806.189801027,138816.469419075 195826.806845684)"
"634540";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080111";"1";"398771";"125104";"1000";"1";"(null)";"2";"(null)";"0";"9304";"(null)";"LINESTRING(137888.025299617 196437.399466607,137888.375456552 196434.247495055,137889.40677706 196424.965750277,137892.887378934 196389.12841105,137893.531919306 196385.003268808,137894.821139831 196381.1358868,137896.497000708 196378.170945178,137898.301741703 196375.334883676,137900.879903187 196371.467501669)"
"634541";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080112";"1";"125100";"125101";"1000";"1";"(null)";"2";"(null)";"0";"9304";"(null)";"LINESTRING(137882.328155419 196450.9439003,137839.518010433 196522.294141932)"
"634542";"2/5/2014 10:42:07 AM";"(null)";"2/5/2014 10:42:07 AM";"20080113";"1";"125104";"398798";"1000";"1";"(null)";"2";"(null)";"0";"9304";"(null)";"LINESTRING(137900.879903187 196371.467501669,137923.938820701 196353.066579989,137963.467694666 196321.633949421,137993.471461289 196303.298306501,138008.949655881 196291.154081197,138066.337931382 196241.62385851,138076.101089526 196235.67077126,138081.880566032 196233.574582276)"
"634543";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080114";"1";"125334";"125333";"1000";"1";"(null)";"2";"(null)";"0";"9308";"(null)";"LINESTRING(138480.850496455 195935.622062195,138488.070438919 195915.762083392)"
"634544";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080115";"1";"398802";"125334";"1000";"1";"(null)";"2";"(null)";"0";"9308";"(null)";"LINESTRING(138543.505383868 195958.776311859,138527.910470299 195949.152098223,138518.500404539 195944.382136043,138510.240475011 195940.902093301,138502.900458774 195939.102104937,138480.850496455 195935.622062195)"
"634545";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080116";"1";"125388";"125334";"1000";"1";"(null)";"2";"(null)";"0";"9308";"(null)";"LINESTRING(138458.2904652 196096.242053777,138462.290501476 196031.142078492,138463.450422537 195996.072149073,138465.90040282 195968.10208834,138467.320460429 195952.122072034,138468.350383104 195943.992140888,138469.900439094 195940.13216739,138475.1804702 195936.132131119,138480.850496455 195935.622062195)"
"634557";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080128";"1";"388165";"125677";"1000";"1";"(null)";"2";"(null)";"0";"9313";"(null)";"LINESTRING(139271.665746789 198174.158296375,139289.810445853 198143.156198085,139300.764137578 198125.29679655,139308.146088778 198114.58115563,139312.908502666 198107.913636407,139322.646639615 198103.266683449)"
"634562";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080133";"1";"125372";"125395";"1000";"1";"(null)";"2";"(null)";"2";"9313";"(null)";"LINESTRING(138173.399148197 196669.640180349,138196.216520325 196693.746633222,138218.905012335 196721.720468104,138255.129131698 196765.937111721,138273.563601348 196786.17632237,138298.701374724 196814.15015725,138319.842885975 196839.030030611,138343.304798473 196866.874985375,138385.845581209 196916.634871881,138411.885794974 196947.444768261)"
"634563";"2/6/2014 12:50:41 AM";"(null)";"2/6/2014 12:50:41 AM";"20080134";"1";"125409";"125410";"1000";"1";"(null)";"2";"(null)";"2";"9313";"(null)";"LINESTRING(138467.099043738 197256.974692772,138447.336493826 197309.944421072,138438.957189438 197332.6327733,138436.121127936 197342.043398191,138433.156186316 197352.48520381)"
"634564";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080135";"1";"442250";"125409";"1000";"1";"(null)";"2";"(null)";"2";"9313";"(null)";"LINESTRING(138432.103898352 197009.367331454,138435.089807451 197021.311107636,138437.796988834 197040.905777912,138439.601729827 197068.363952539,138441.664370838 197093.114945783,138443.211351597 197109.615654537,138445.531752844 197123.795962045,138448.62557458 197135.526848406,138448.883474598 197136.429288794,138452.750716822 197147.644654683,138474.02124797 197224.733835693,138472.474267209 197237.624922677,138469.251425571 197250.387129542,138467.099043738 197256.974692772)"
"634565";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080136";"1";"125410";"125412";"1000";"1";"(null)";"2";"(null)";"2";"9313";"(null)";"LINESTRING(138433.156186316 197352.48520381,138434.445267057 197362.540369075,138437.023568323 197371.435193931,138457.64941932 197395.28388657,138474.021247957 197414.620656827,138504.831144335 197448.137734593,138526.746076074 197476.884989964,138541.184143815 197497.63972108,138549.176668065 197514.656090091,138551.754969331 197529.480937968,138550.465748805 197545.465986471,138548.532127691 197556.681352359,138543.762445077 197567.380918211)"
"634579";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080150";"1";"398812";"125655";"1000";"1";"(null)";"2";"(null)";"0";"9190";"(null)";"LINESTRING(139544.33833404 197578.508080965,139614.760554958 197582.721426418,139618.885697201 197583.623866807,139621.592878585 197585.428607801,139623.397619579 197589.03808979,139624.171040067 197595.354753166,139617.467596553 197664.83819006,139619.272337547 197669.607872673,139621.33497856 197676.69809632,139639.769308426 197708.668193324,139642.476489809 197718.078678437,139644.023470568 197726.071202688,139643.89459045 197734.192607058,139641.574189202 197741.798490955,139638.609107799 197751.724636318,139634.741865572 197771.319166809,139634.612845671 197779.182810945,139637.06226682 197786.530794826,139642.476489804 197795.941279936,139657.043577445 197819.274312319,139660.137399181 197827.653616708,139661.168719687 197834.614820452,139660.653059433 197845.18564597,139654.594156291 197893.527431829)"
"634580";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080151";"1";"125635";"125634";"1000";"1";"(null)";"2";"(null)";"0";"9332";"(null)";"LINESTRING(139579.438736222 197243.039285522,139549.789040462 197283.001906777)"
"634581";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080152";"1";"125632";"125627";"1000";"1";"(null)";"2";"(null)";"0";"9332";"(null)";"LINESTRING(139523.619946583 197206.04160588,139497.064212344 197241.750064991)"
"634586";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080157";"1";"388152";"125346";"1000";"1";"(null)";"2";"(null)";"0";"9298";"(null)";"LINESTRING(138816.469419075 195826.806845684,138804.383483368 195837.4867021,138753.424816069 195945.83378467,138745.380432247 195955.212119643)"
"634587";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080158";"1";"398800";"125346";"1000";"1";"(null)";"2";"(null)";"0";"9298";"(null)";"LINESTRING(138659.648315706 196143.050976994,138700.13218855 196059.759055926,138738.80572907 195981.122894158,138744.86463221 195967.587266804,138746.411473187 195962.044023919,138746.669373205 195958.434541931,138745.380432247 195955.212119643)"
"634589";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080160";"1";"398772";"125107";"1000";"1";"(null)";"2";"(null)";"0";"9299";"(null)";"LINESTRING(137891.306151284 196456.827515298,137899.098645763 196480.995332997,137908.621097221 196509.562407811,137923.547847055 196552.798751793,137918.283052319 196559.162801674)"
"634597";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080168";"1";"398927";"136558";"1000";"1";"(null)";"2";"(null)";"0";"9231";"(null)";"LINESTRING(140323.395999532 198196.789756913,140132.34045099 198315.582139667)"
"634598";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080169";"1";"388183";"125676";"1000";"1";"(null)";"2";"(null)";"2";"9313";"(null)";"LINESTRING(139240.506112821 198190.338062883,139253.034322597 198187.188188083,139260.511186595 198182.289625352)"
"634599";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080170";"1";"125413";"388183";"1000";"1";"(null)";"2";"(null)";"2";"9313";"(null)";"LINESTRING(138526.618174411 197876.697673324,138528.285089163 197879.075106121,138539.238780884 197915.031959993,138548.287646834 197950.750902847,138566.966457527 198030.818444665,138574.05668117 198060.854780775,138577.924063178 198070.909946041,138583.080525927 198079.03135041,138604.72329976 198104.103565465,138665.970710052 198172.105579928,138676.799295804 198183.578706052,138680.150877775 198190.668789914,138680.924438046 198201.110735314,138674.220994534 198232.17839193,138672.416253538 198245.069618695,138673.576454161 198255.253664078,138681.697858529 198270.336272192,138751.439055653 198363.926161963,138769.982416422 198381.519835621,138779.670790549 198388.419394972,138790.112596166 198389.708475714,138803.77724342 198382.360491835,138846.447046063 198351.937375591,138882.155505177 198317.388977325,138921.602466182 198285.67678034,138968.010630933 198245.843039204,138978.452576333 198239.784136066,138989.410042203 198238.752955344,139004.750550335 198240.299796322,139027.825682699 198248.807980827,139048.193773463 198252.675362838,139065.98356296 198251.644042333,139080.550510821 198244.553958472,139099.371620825 198233.983132953,139115.743449464 198224.314747827,139139.721022218 198215.677683205,139240.506112821 198190.338062883)"
"634600";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080171";"1";"125412";"125413";"1000";"1";"(null)";"2";"(null)";"2";"9313";"(null)";"LINESTRING(138543.762445077 197567.380918211,138517.59335119 197607.085779231,138477.802523492 197662.380801188,138471.135004266 197673.096581892,138469.944470685 197682.859600254,138475.659367348 197704.767263267,138483.517559935 197733.580356526,138494.947493045 197772.871039905,138512.092602384 197825.020520343,138518.283880219 197846.451941968,138526.618174411 197876.693759393)"
"634603";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080174";"1";"125676";"388164";"1000";"1";"(null)";"1";"(null)";"2";"(null)";"(null)";"LINESTRING(139260.511186595 198182.289625352,139278.93279619 198204.882365867,139345.803684934 198189.194636252,139400.020698798 198176.475482618,139440.722353874 198172.714615418,139538.017896478 198166.37614587,139599.452616273 198162.373873072,139633.887370796 198163.523869524,139654.645876059 198163.048466835,139727.696720198 198177.309988392,139773.051898041 198186.164555688,139801.177537483 198191.655519656,139825.272528131 198196.359504163,139842.415820292 198199.706333508,139878.394060994 198220.570095529,139917.534058072 198231.820826571,140000.568079122 198263.671688505,140050.88038886 198270.898340564)"
"634634";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080205";"1";"398924";"136570";"1000";"1";"(null)";"2";"(null)";"0";"9302";"(null)";"LINESTRING(140450.930983233 198369.008260165,140499.223425621 198361.992401191)"
"634671";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080242";"1";"125646";"125644";"1000";"1";"(null)";"2";"(null)";"0";"9221";"(null)";"LINESTRING(139595.552664808 197723.364021301,139520.783885046 197715.75827718)"
"634675";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080246";"1";"508847";"398794";"1000";"1";"(null)";"2";"(null)";"0";"9383";"(null)";"LINESTRING(137711.943887439 196254.997337317,137713.012110714 196242.978637334,137714.473683935 196223.734683126,137716.53632495 196200.401650743,137718.469946064 196179.518039511,137725.565201907 196146.56107306,137731.975100682 196110.504693544,137734.111826796 196100.889565816,137740.522005136 196098.222641997)"
"634676";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080247";"1";"125095";"125097";"1000";"1";"(null)";"2";"(null)";"0";"9383";"(null)";"LINESTRING(137713.313483308 196262.279343525,137712.411042918 196275.170430507,137714.08061355 196291.588108036,137715.148836823 196305.209282714,137716.484325588 196323.104049401,137718.08680028 196340.731550594,137719.24336654 196354.966792901)"
"634677";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080248";"1";"125097";"125098";"1000";"1";"(null)";"2";"(null)";"0";"9383";"(null)";"LINESTRING(137719.24336654 196354.966792901,137723.579721208 196384.043936639,137732.628587157 196423.334620017,137726.849250434 196425.352530404)"
"634678";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080249";"1";"398814";"136551";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(140409.796419602 197837.630503428,140411.434539013 197838.353322395,140445.725037265 197853.049150375,140482.335936765 197869.807759152)"
"634679";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080250";"1";"136551";"136552";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(140482.335936765 197869.807759152,140499.352305774 197878.186923756)"
"634680";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080251";"1";"398808";"125639";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(139359.650190198 197380.207848329,139410.763877065 197415.068801857,139480.250389187 197461.471654846,139492.263358059 197469.009184757,139501.685305392 197473.484483936,139529.008729005 197483.377640466,139553.505736158 197491.857309197,139557.509965926 197490.683409821)"
"634681";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080252";"1";"398817";"136514";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(139978.024821906 197654.580059604,139993.614004364 197656.978320101,140019.5962081 197651.382378946,140029.598255745 197655.169804961)"
"634682";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080253";"1";"485240";"136544";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(140348.545374939 197882.71729751,140344.508575683 197879.257383551,140339.318704747 197880.410595014,140324.325278319 197894.539042952,140319.711873331 197898.864075182)"
"634683";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080254";"1";"398810";"125658";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(139567.483917146 197500.045250375,139584.337298935 197508.21054667,139611.022053071 197522.132954162,139630.47917667 197531.899606889,139641.316289198 197535.79760142,139655.367716588 197538.891423156,139689.671214679 197543.785512826,139700.357780692 197548.946588423)"
"634684";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080255";"1";"398764";"125659";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(139946.846177425 197633.394516638,139921.663533638 197616.20649385,139900.170886969 197610.050720946,139846.515242468 197596.619930994,139817.335358073 197588.625309994,139770.167751159 197572.236707366,139752.180308207 197562.353475446)"
"634685";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080256";"1";"125659";"125658";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(139752.180308207 197562.353475446,139724.464373346 197555.2632518,139700.357780692 197548.946588423)"
"634686";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080257";"1";"136544";"136515";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(140319.711873331 197898.864075182,140322.595181557 197900.305799183,140329.803522012 197906.072415637,140335.570278247 197907.514279425,140341.336894698 197902.035895946,140354.888736905 197890.214010722,140376.802270815 197867.723871084,140394.967378228 197830.816910751,140361.80353263 197816.696150885,140357.549510269 197814.762389991,140341.43558165 197807.285525992,140314.23516726 197793.620878735,140277.62426776 197774.799768729,140236.114665745 197753.529377356,140231.860643385 197751.208976109,140186.354779245 197727.875943721,140180.553776124 197725.039882219,140145.618737502 197707.765752972,140115.58226161 197692.296364722,140086.577246009 197678.631717466,140063.75987388 197670.510313096,140037.590779996 197663.29120933)"
"634687";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080258";"1";"136559";"136544";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(140282.228167478 197934.041078532,140316.251679807 197902.900734652,140319.711873331 197898.864075182)"
"634688";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080259";"1";"136554";"136551";"1000";"1";"(null)";"2";"(null)";"0";"9186";"(null)";"LINESTRING(140420.20062353 197921.501266763,140419.684963277 197916.860464267,140420.974044019 197911.317221381,140424.712406127 197903.324697129,140432.060390008 197893.140791532,140437.603632894 197888.886629387,140444.693716756 197885.019247381,140459.518564635 197879.476144278,140482.335936765 197869.807759152)"
"634692";"2/5/2014 10:42:07 AM";"(null)";"2/5/2014 10:42:07 AM";"20080263";"1";"359036";"136512";"1000";"1";"(null)";"2";"(null)";"2";"9200";"(null)";"LINESTRING(140192.710022896 196154.357761208,140190.4799216 196155.411586812,140134.919031974 196197.952369547,140111.843899608 196219.093880798,140109.781258594 196226.957524931,140110.8125791 196235.594589552,140114.679961107 196246.552055423,140121.512284733 196266.662246169,140129.6336891 196289.995278552,140144.97419723 196323.641236437,140154.900342592 196346.7163688,140163.408527095 196363.99063783,140170.756510974 196377.268504948,140177.846594836 196388.612750956,140185.968138987 196400.601537332,140194.218423472 196414.52394482,140199.246006104 196424.192329951,140203.628908581 196436.69677658,140208.011950841 196453.197485337,140208.785371329 196468.280093452,140208.011950839 196485.296462459,140205.047009219 196498.703349479,140202.984368205 196513.528197357,140201.95318748 196528.997585606,140202.984368202 196544.466973855,140205.30476945 196560.838662711,140208.398730968 196574.245549731)"
"634693";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080264";"1";"136512";"136509";"1000";"1";"(null)";"2";"(null)";"2";"9200";"(null)";"LINESTRING(140208.398730968 196574.245549731,140193.187102953 196593.066659732,140183.776617842 196603.250705114,140174.108232713 196611.629869717,140158.638844462 196625.939057342,140144.716297189 196641.27956547,140135.047912059 196651.85039099,140125.637426948 196663.32351711,140116.613582189 196677.374804717,140093.796210057 196709.473921621,140072.396938568 196743.24875962,140052.673388172 196774.574176469,140038.493080663 196797.778328734,140031.660757036 196805.126312613,140024.05501292 196810.669555499,140008.714504788 196815.826018249)"
"634694";"2/6/2014 12:50:41 AM";"(null)";"2/6/2014 12:50:41 AM";"20080265";"1";"136509";"125603";"1000";"1";"(null)";"2";"(null)";"2";"9200";"(null)";"LINESTRING(140008.714504788 196815.826018249,139996.854598528 196816.857338754,139982.287650668 196816.857338753,139965.013521424 196818.662079748,139949.80189341 196819.693260467,139934.848165414 196821.498141245,139920.796738023 196825.494403371,139907.90565104 196831.424286608,139894.49876402 196839.545690976,139870.779091284 196855.144099125,139852.344761415 196867.777425868)"
"634695";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080266";"1";"136510";"136509";"1000";"1";"(null)";"2";"(null)";"2";"9200";"(null)";"LINESTRING(140043.649543409 196856.562059995,140031.660757032 196847.151574884,140023.281592429 196839.287930748,140015.546828414 196830.135205872,140008.714504788 196815.826018249)"
"634706";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080277";"1";"125403";"125401";"1000";"1";"(null)";"2";"(null)";"0";"9397";"(null)";"LINESTRING(138686.467681069 196195.503088079,138690.929840627 196182.743816661,138687.485861956 196173.471716926,138651.457439083 196149.894343495,138628.715130536 196142.004699682,138603.70637706 196135.688036307)"
"634707";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080278";"1";"125401";"125389";"1000";"1";"(null)";"2";"(null)";"0";"9397";"(null)";"LINESTRING(138603.70637706 196135.688036307,138576.505962669 196129.113612697,138556.782552059 196124.601690316,138532.804979306 196118.542787175,138510.245367412 196111.452703311,138479.951131285 196102.815638688)"
"634708";"1/21/2014 2:06:06 AM";"(null)";"1/21/2014 2:06:06 AM";"20080279";"1";"398803";"125388";"1000";"1";"(null)";"2";"(null)";"0";"9397";"(null)";"LINESTRING(138475.166771434 196101.363151374,138458.2904652 196096.242053777)"
